Invoice_ID,Date,Customer_Name,Customer_ID,Region,Product,Category,Product_ID,Quantity,Unit_Price,Total_Amount
INV20027,22-02-2024 19:00,Ravi Mehta,1635,North,Mobile Phone,Electronics,PID130,6,822.52,4935.12
INV20028,22-02-2024 20:00,Priya Singh,4602,South,Mobile Phone,Electronics,PID149,5,2309.43,11547.15
INV20029,22-02-2024 21:00,Ravi Mehta,1858,East,Rice Cooker,Home Appliances,PID107,1,1606.29,1606.29
INV20030,22-02-2024 22:00,Amit Shah,4655,Central,T-Shirt,Clothing,PID122,2,173.12,346.24
INV20031,22-02-2024 23:00,Priya Singh,4217,East,Jeans,Clothing,PID147,7,2063.42,14443.94
INV20032,23-02-2024 00:00,Ravi Mehta,1777,South,Microwave,Home Appliances,PID114,3,2429.96,7289.88
INV20033,23-02-2024 01:00,Arjun Desai,1049,South,Jeans,Clothing,PID100,8,1085.68,8685.44
INV20034,23-02-2024 02:00,Ravi Mehta,3608,West,Jeans,Clothing,PID146,2,1905.19,3810.38
INV20035,23-02-2024 03:00,Sneha Kulkarni,1936,South,Rice Cooker,Home Appliances,PID109,3,1836.67,5510.01
INV20036,23-02-2024 04:00,Arjun Desai,4682,East,Mobile Phone,Electronics,PID140,7,1064.22,7449.54
INV20037,23-02-2024 05:00,Ravi Mehta,3446,South,Washing Machine,Home Appliances,PID123,1,1188.31,1188.31
INV20038,23-02-2024 06:00,Sneha Kulkarni,1375,North,T-Shirt,Clothing,PID114,5,1590.07,7950.35
INV20039,23-02-2024 07:00,Neha Rao,1022,West,LED TV,Electronics,PID148,7,517.85,3624.95
INV20040,23-02-2024 08:00,Neha Rao,2099,South,Rice Cooker,Home Appliances,PID147,1,1315.88,1315.88
INV20041,23-02-2024 09:00,Neha Rao,3672,North,Mobile Phone,Electronics,PID120,1,905.87,905.87
INV20042,23-02-2024 10:00,Ravi Mehta,1282,East,Jeans,Clothing,PID121,4,302.11,1208.44
INV20043,23-02-2024 11:00,Ravi Mehta,2029,East,Jeans,Clothing,PID123,7,581.21,4068.47
INV20044,23-02-2024 12:00,Amit Shah,1279,North,Microwave,Home Appliances,PID109,1,1303.65,1303.65
INV20045,23-02-2024 13:00,Ravi Mehta,3645,North,Washing Machine,Home Appliances,PID122,6,2278.37,13670.22
INV20046,23-02-2024 14:00,Karan Patel,1392,South,Jeans,Clothing,PID115,4,2165.57,8662.28
INV20047,23-02-2024 15:00,Karan Patel,2993,West,Jeans,Clothing,PID104,5,2302.45,11512.25
INV20048,23-02-2024 16:00,Neha Rao,4517,West,LED TV,Electronics,PID132,2,686.72,1373.44
INV20049,23-02-2024 17:00,Arjun Desai,4906,Central,Washing Machine,Home Appliances,PID135,2,2084.33,4168.66
INV20050,23-02-2024 18:00,Arjun Desai,2093,North,Laptop,Electronics,PID124,9,924.35,8319.15
INV20051,23-02-2024 19:00,Karan Patel,2497,East,Laptop,Electronics,PID139,6,2409.46,14456.76
INV20052,23-02-2024 20:00,Amit Shah,3028,Central,Jeans,Clothing,PID125,3,725.38,2176.14
INV20053,23-02-2024 21:00,Ravi Mehta,4405,North,Jeans,Clothing,PID101,2,896.23,1792.46
INV20054,23-02-2024 22:00,Amit Shah,1483,North,T-Shirt,Clothing,PID133,9,122.13,1099.17
INV20055,23-02-2024 23:00,Arjun Desai,3857,Central,LED TV,Electronics,PID130,7,2313.98,16197.86
INV20056,24-02-2024 00:00,Ravi Mehta,1827,West,Laptop,Electronics,PID139,9,1573.14,14158.26
INV20057,24-02-2024 01:00,Sneha Kulkarni,4922,North,Washing Machine,Home Appliances,PID143,8,849.21,6793.68
INV20058,24-02-2024 02:00,Amit Shah,3223,Central,Washing Machine,Home Appliances,PID144,8,445.54,3564.32
INV20059,24-02-2024 03:00,Neha Rao,1230,South,Mobile Phone,Electronics,PID118,5,1649.71,8248.55
INV20060,24-02-2024 04:00,Arjun Desai,1086,South,Microwave,Home Appliances,PID136,7,330.24,2311.68
INV20061,24-02-2024 05:00,Karan Patel,1388,East,Mobile Phone,Electronics,PID117,5,448.46,2242.3
INV20062,24-02-2024 06:00,Karan Patel,2643,West,Washing Machine,Home Appliances,PID149,7,1314.7,9202.9
INV20063,24-02-2024 07:00,Karan Patel,1718,Central,Mobile Phone,Electronics,PID102,6,417.17,2503.02
INV20064,24-02-2024 08:00,Arjun Desai,2757,West,Microwave,Home Appliances,PID106,4,317.94,1271.76
INV20065,24-02-2024 09:00,Ravi Mehta,1736,West,Microwave,Home Appliances,PID122,7,1765.28,12356.96
INV20066,24-02-2024 10:00,Ravi Mehta,3229,Central,LED TV,Electronics,PID136,6,1206.79,7240.74
INV20067,24-02-2024 11:00,Amit Shah,3469,North,Jeans,Clothing,PID100,7,219.23,1534.61
INV20068,24-02-2024 12:00,Neha Rao,3706,South,Washing Machine,Home Appliances,PID149,1,215.23,215.23
INV20069,24-02-2024 13:00,Priya Singh,3500,East,Laptop,Electronics,PID106,9,2405.1,21645.9
INV20070,24-02-2024 14:00,Arjun Desai,3248,North,Laptop,Electronics,PID121,8,230.01,1840.08
INV20071,24-02-2024 15:00,Ravi Mehta,1582,West,T-Shirt,Clothing,PID102,3,1166.67,3500.01
INV20072,24-02-2024 16:00,Arjun Desai,1023,West,Washing Machine,Home Appliances,PID118,1,1034.31,1034.31
INV20073,24-02-2024 17:00,Priya Singh,1872,Central,Mobile Phone,Electronics,PID129,2,1307.11,2614.22
INV20074,24-02-2024 18:00,Priya Singh,3549,South,Mobile Phone,Electronics,PID108,6,2213.05,13278.3
INV20075,24-02-2024 19:00,Ravi Mehta,3383,South,T-Shirt,Clothing,PID134,7,1722.41,12056.87
INV20076,24-02-2024 20:00,Amit Shah,4721,East,T-Shirt,Clothing,PID134,2,1967.97,3935.94
INV20077,24-02-2024 21:00,Neha Rao,2492,North,T-Shirt,Clothing,PID112,8,1128.77,9030.16
INV20078,24-02-2024 22:00,Arjun Desai,4220,East,Washing Machine,Home Appliances,PID125,6,1455.89,8735.34
INV20079,24-02-2024 23:00,Priya Singh,2006,West,Washing Machine,Home Appliances,PID144,5,263.79,1318.95
INV20080,25-02-2024 00:00,Amit Shah,2934,West,Washing Machine,Home Appliances,PID127,5,273.11,1365.55
INV20081,25-02-2024 01:00,Amit Shah,2599,South,LED TV,Electronics,PID124,6,2186.97,13121.82
INV20082,25-02-2024 02:00,Neha Rao,1140,West,Rice Cooker,Home Appliances,PID138,1,1316.87,1316.87
INV20083,25-02-2024 03:00,Ravi Mehta,3035,North,Laptop,Electronics,PID102,3,361.51,1084.53
INV20084,25-02-2024 04:00,Neha Rao,3801,North,LED TV,Electronics,PID110,7,279.77,1958.39
INV20085,25-02-2024 05:00,Arjun Desai,4318,East,Microwave,Home Appliances,PID129,6,2306.89,13841.34
INV20086,25-02-2024 06:00,Priya Singh,2094,North,T-Shirt,Clothing,PID132,7,509.41,3565.87
INV20087,25-02-2024 07:00,Amit Shah,1391,West,T-Shirt,Clothing,PID133,2,1135.89,2271.78
INV20088,25-02-2024 08:00,Priya Singh,3026,Central,LED TV,Electronics,PID140,6,1978.38,11870.28
INV20089,25-02-2024 09:00,Arjun Desai,3295,South,Jeans,Clothing,PID102,5,2181.25,10906.25
INV20090,25-02-2024 10:00,Arjun Desai,2128,South,LED TV,Electronics,PID104,3,2174.37,6523.11
INV20091,25-02-2024 11:00,Amit Shah,3981,South,T-Shirt,Clothing,PID130,2,2220.19,4440.38
INV20092,25-02-2024 12:00,Ravi Mehta,2075,Central,Microwave,Home Appliances,PID103,5,460.79,2303.95
INV20093,25-02-2024 13:00,Arjun Desai,3305,West,Laptop,Electronics,PID107,7,1127.88,7895.16
INV20094,25-02-2024 14:00,Amit Shah,2508,North,Mobile Phone,Electronics,PID116,6,1684.08,10104.48
INV20095,25-02-2024 15:00,Ravi Mehta,1405,West,Laptop,Electronics,PID121,3,2262.92,6788.76
INV20096,25-02-2024 16:00,Ravi Mehta,2654,East,T-Shirt,Clothing,PID137,6,1127.99,6767.94
INV20097,25-02-2024 17:00,Priya Singh,1885,West,Washing Machine,Home Appliances,PID123,9,1590.84,14317.56
INV20098,25-02-2024 18:00,Priya Singh,4075,West,Microwave,Home Appliances,PID130,3,2403.6,7210.8
INV20099,25-02-2024 19:00,Neha Rao,2587,South,Rice Cooker,Home Appliances,PID148,2,2414.06,4828.12
INV20100,25-02-2024 20:00,Priya Singh,3414,West,Washing Machine,Home Appliances,PID148,9,1699.61,15296.49
INV20101,25-02-2024 21:00,Sneha Kulkarni,3054,Central,Washing Machine,Home Appliances,PID145,5,1307.56,6537.8
INV20102,25-02-2024 22:00,Priya Singh,1000,South,LED TV,Electronics,PID124,1,1473.93,1473.93
INV20103,25-02-2024 23:00,Priya Singh,1338,East,Microwave,Home Appliances,PID137,1,2262.94,2262.94
INV20104,26-02-2024 00:00,Neha Rao,4769,Central,Jeans,Clothing,PID131,9,1763.77,15873.93
INV20105,26-02-2024 01:00,Amit Shah,4773,Central,Rice Cooker,Home Appliances,PID148,8,678.86,5430.88
INV20106,26-02-2024 02:00,Neha Rao,1349,East,Mobile Phone,Electronics,PID125,2,567.51,1135.02
INV20107,26-02-2024 03:00,Sneha Kulkarni,3673,North,LED TV,Electronics,PID135,1,501.14,501.14
INV20108,26-02-2024 04:00,Sneha Kulkarni,4777,West,T-Shirt,Clothing,PID126,9,1532.14,13789.26
INV20109,26-02-2024 05:00,Arjun Desai,3102,West,Washing Machine,Home Appliances,PID122,4,1625.54,6502.16
INV20110,26-02-2024 06:00,Amit Shah,3676,North,Laptop,Electronics,PID119,6,290.6,1743.6
INV20111,26-02-2024 07:00,Priya Singh,4852,East,T-Shirt,Clothing,PID145,4,1892.25,7569
INV20112,26-02-2024 08:00,Neha Rao,1795,North,Washing Machine,Home Appliances,PID126,4,1423.43,5693.72
INV20113,26-02-2024 09:00,Arjun Desai,4341,South,Laptop,Electronics,PID116,8,817.97,6543.76
INV20114,26-02-2024 10:00,Karan Patel,3946,South,Mobile Phone,Electronics,PID113,9,2395.43,21558.87
INV20115,26-02-2024 11:00,Ravi Mehta,3319,South,Washing Machine,Home Appliances,PID102,5,1286.47,6432.35
INV20116,26-02-2024 12:00,Sneha Kulkarni,3904,North,Rice Cooker,Home Appliances,PID139,3,1245.77,3737.31
INV20117,26-02-2024 13:00,Arjun Desai,2453,Central,Microwave,Home Appliances,PID126,7,1160.95,8126.65
INV20118,26-02-2024 14:00,Amit Shah,1878,South,Microwave,Home Appliances,PID144,2,1443.33,2886.66
INV20119,26-02-2024 15:00,Arjun Desai,1376,North,Mobile Phone,Electronics,PID113,2,214.75,429.5
INV20120,26-02-2024 16:00,Karan Patel,1386,South,Washing Machine,Home Appliances,PID127,9,213.01,1917.09
INV20121,26-02-2024 17:00,Ravi Mehta,4681,South,T-Shirt,Clothing,PID143,6,1209.15,7254.9
INV20122,26-02-2024 18:00,Karan Patel,3434,West,Washing Machine,Home Appliances,PID124,9,1936.68,17430.12
INV20123,26-02-2024 19:00,Priya Singh,4240,North,Laptop,Electronics,PID139,5,1346.55,6732.75
INV20124,26-02-2024 20:00,Amit Shah,2180,West,Jeans,Clothing,PID110,1,2312.61,2312.61
INV20125,26-02-2024 21:00,Ravi Mehta,1423,East,Microwave,Home Appliances,PID111,2,1628.76,3257.52
INV20126,26-02-2024 22:00,Ravi Mehta,1786,South,Laptop,Electronics,PID132,3,120.39,361.17
INV20127,26-02-2024 23:00,Priya Singh,3707,South,LED TV,Electronics,PID119,8,1173.88,9391.04
INV20128,27-02-2024 00:00,Priya Singh,1276,West,T-Shirt,Clothing,PID133,3,1424.7,4274.1
INV20129,27-02-2024 01:00,Priya Singh,4219,North,T-Shirt,Clothing,PID122,3,139.5,418.5
INV20130,27-02-2024 02:00,Amit Shah,3907,Central,T-Shirt,Clothing,PID118,7,356.06,2492.42
INV20131,27-02-2024 03:00,Sneha Kulkarni,2838,Central,Mobile Phone,Electronics,PID135,9,2496.6,22469.4
INV20132,27-02-2024 04:00,Karan Patel,4162,East,Mobile Phone,Electronics,PID143,4,1721.36,6885.44
INV20133,27-02-2024 05:00,Amit Shah,3603,North,Jeans,Clothing,PID100,4,1721.57,6886.28
INV20134,27-02-2024 06:00,Amit Shah,2773,North,Washing Machine,Home Appliances,PID109,9,1467.26,13205.34
INV20135,27-02-2024 07:00,Karan Patel,4185,West,Mobile Phone,Electronics,PID100,5,2250.5,11252.5
INV20136,27-02-2024 08:00,Arjun Desai,3042,South,T-Shirt,Clothing,PID104,6,792.39,4754.34
INV20137,27-02-2024 09:00,Ravi Mehta,2624,South,Jeans,Clothing,PID121,7,2147.45,15032.15
INV20138,27-02-2024 10:00,Arjun Desai,4073,North,LED TV,Electronics,PID142,6,332.07,1992.42
INV20139,27-02-2024 11:00,Karan Patel,4572,Central,Mobile Phone,Electronics,PID101,2,2439.73,4879.46
INV20140,27-02-2024 12:00,Priya Singh,3218,East,T-Shirt,Clothing,PID108,9,2062.12,18559.08
INV20141,27-02-2024 13:00,Ravi Mehta,4512,West,LED TV,Electronics,PID143,2,105.76,211.52
INV20142,27-02-2024 14:00,Arjun Desai,4671,North,Microwave,Home Appliances,PID106,9,243.16,2188.44
INV20143,27-02-2024 15:00,Amit Shah,2248,East,Laptop,Electronics,PID147,6,303.53,1821.18
INV20144,27-02-2024 16:00,Karan Patel,1146,North,Mobile Phone,Electronics,PID120,5,1741.05,8705.25
INV20145,27-02-2024 17:00,Amit Shah,2625,East,Mobile Phone,Electronics,PID106,8,1742.7,13941.6
INV20146,27-02-2024 18:00,Arjun Desai,2471,East,Washing Machine,Home Appliances,PID108,2,294.95,589.9
INV20147,27-02-2024 19:00,Neha Rao,2453,South,LED TV,Electronics,PID139,1,1175.99,1175.99
INV20148,27-02-2024 20:00,Amit Shah,4752,West,Laptop,Electronics,PID108,7,670.38,4692.66
INV20149,27-02-2024 21:00,Karan Patel,2346,West,Jeans,Clothing,PID148,6,1057.66,6345.96
INV20150,27-02-2024 22:00,Neha Rao,2114,South,Laptop,Electronics,PID111,4,674.27,2697.08
INV20151,27-02-2024 23:00,Neha Rao,1013,Central,Mobile Phone,Electronics,PID143,4,1098.3,4393.2
INV20152,28-02-2024 00:00,Neha Rao,2171,West,Rice Cooker,Home Appliances,PID135,6,1641.49,9848.94
INV20153,28-02-2024 01:00,Amit Shah,2826,South,Microwave,Home Appliances,PID108,7,469.23,3284.61
INV20154,28-02-2024 02:00,Sneha Kulkarni,4542,East,Rice Cooker,Home Appliances,PID109,2,623.96,1247.92
INV20155,28-02-2024 03:00,Sneha Kulkarni,1408,East,LED TV,Electronics,PID148,7,957.41,6701.87
INV20156,28-02-2024 04:00,Amit Shah,1383,West,Mobile Phone,Electronics,PID109,7,2451.63,17161.41
INV20157,28-02-2024 05:00,Ravi Mehta,2411,East,Jeans,Clothing,PID143,6,1626.94,9761.64
INV20158,28-02-2024 06:00,Ravi Mehta,1056,West,Jeans,Clothing,PID116,3,2297.19,6891.57
INV20159,28-02-2024 07:00,Ravi Mehta,3561,North,Mobile Phone,Electronics,PID137,8,2154.87,17238.96
INV20160,28-02-2024 08:00,Ravi Mehta,4649,South,Microwave,Home Appliances,PID103,1,1441.16,1441.16
INV20161,28-02-2024 09:00,Sneha Kulkarni,3392,Central,T-Shirt,Clothing,PID115,8,762.32,6098.56
INV20162,28-02-2024 10:00,Arjun Desai,2902,West,Mobile Phone,Electronics,PID148,7,718,5026
INV20163,28-02-2024 11:00,Ravi Mehta,4158,Central,Mobile Phone,Electronics,PID147,2,1465.76,2931.52
INV20164,28-02-2024 12:00,Karan Patel,1404,South,LED TV,Electronics,PID135,1,1436.97,1436.97
INV20165,28-02-2024 13:00,Ravi Mehta,1244,South,Washing Machine,Home Appliances,PID126,8,1443.16,11545.28
INV20166,28-02-2024 14:00,Karan Patel,4820,North,Jeans,Clothing,PID105,4,980.44,3921.76
INV20167,28-02-2024 15:00,Sneha Kulkarni,2624,South,LED TV,Electronics,PID139,9,1798.39,16185.51
INV20168,28-02-2024 16:00,Karan Patel,1858,East,Jeans,Clothing,PID108,4,1079.63,4318.52
INV20169,28-02-2024 17:00,Neha Rao,3099,Central,Mobile Phone,Electronics,PID131,8,943.02,7544.16
INV20170,28-02-2024 18:00,Karan Patel,4786,South,Jeans,Clothing,PID137,8,1312.86,10502.88
INV20171,28-02-2024 19:00,Amit Shah,2997,South,Microwave,Home Appliances,PID129,1,2247.58,2247.58
INV20172,28-02-2024 20:00,Karan Patel,1208,Central,Microwave,Home Appliances,PID113,5,1794.87,8974.35
INV20173,28-02-2024 21:00,Neha Rao,2909,Central,Microwave,Home Appliances,PID144,4,2053.74,8214.96
INV20174,28-02-2024 22:00,Amit Shah,3190,North,Laptop,Electronics,PID149,4,1382.6,5530.4
INV20175,28-02-2024 23:00,Neha Rao,4698,South,Jeans,Clothing,PID128,9,1405.39,12648.51
INV20176,29-02-2024 00:00,Ravi Mehta,2822,East,Microwave,Home Appliances,PID127,3,2164.44,6493.32
INV20177,29-02-2024 01:00,Karan Patel,4645,East,Laptop,Electronics,PID121,8,450.49,3603.92
INV20178,29-02-2024 02:00,Arjun Desai,1545,North,LED TV,Electronics,PID130,9,2408.06,21672.54
INV20179,29-02-2024 03:00,Karan Patel,1803,South,LED TV,Electronics,PID116,8,1348.72,10789.76
INV20180,29-02-2024 04:00,Priya Singh,3680,Central,T-Shirt,Clothing,PID116,4,881.83,3527.32
INV20181,29-02-2024 05:00,Ravi Mehta,2127,East,Microwave,Home Appliances,PID148,2,855.27,1710.54
INV20182,29-02-2024 06:00,Karan Patel,2067,South,T-Shirt,Clothing,PID114,7,200.86,1406.02
INV20183,29-02-2024 07:00,Karan Patel,4774,North,Laptop,Electronics,PID146,3,792.25,2376.75
INV20184,29-02-2024 08:00,Priya Singh,3380,North,Jeans,Clothing,PID131,6,1126.91,6761.46
INV20185,29-02-2024 09:00,Amit Shah,1246,Central,Microwave,Home Appliances,PID127,3,1781.33,5343.99
INV20186,29-02-2024 10:00,Ravi Mehta,3577,North,Rice Cooker,Home Appliances,PID110,4,769.76,3079.04
INV20187,29-02-2024 11:00,Priya Singh,1464,North,LED TV,Electronics,PID138,2,1678.39,3356.78
INV20188,29-02-2024 12:00,Ravi Mehta,3348,North,Jeans,Clothing,PID116,5,1541.66,7708.3
INV20189,29-02-2024 13:00,Ravi Mehta,1619,East,Washing Machine,Home Appliances,PID111,7,1171.94,8203.58
INV20190,29-02-2024 14:00,Amit Shah,2958,Central,Microwave,Home Appliances,PID138,2,123.32,246.64
INV20191,29-02-2024 15:00,Amit Shah,4035,Central,Washing Machine,Home Appliances,PID108,5,1512.77,7563.85
INV20192,29-02-2024 16:00,Sneha Kulkarni,3585,Central,Microwave,Home Appliances,PID124,6,364.45,2186.7
INV20193,29-02-2024 17:00,Priya Singh,3415,North,Laptop,Electronics,PID125,6,131.1,786.6
INV20194,29-02-2024 18:00,Neha Rao,2229,North,Laptop,Electronics,PID103,2,339,678
INV20195,29-02-2024 19:00,Priya Singh,1356,East,Rice Cooker,Home Appliances,PID118,2,561.71,1123.42
INV20196,29-02-2024 20:00,Arjun Desai,3378,North,Jeans,Clothing,PID112,2,1265.37,2530.74
INV20197,29-02-2024 21:00,Ravi Mehta,4679,East,Washing Machine,Home Appliances,PID128,3,1907.97,5723.91
INV20198,29-02-2024 22:00,Sneha Kulkarni,4351,Central,Washing Machine,Home Appliances,PID146,2,2365.42,4730.84
INV20199,29-02-2024 23:00,Sneha Kulkarni,1884,East,Laptop,Electronics,PID108,9,784.55,7060.95
INV20200,01-03-2024 00:00,Arjun Desai,3489,South,Mobile Phone,Electronics,PID141,5,1442.3,7211.5
INV20201,01-03-2024 01:00,Ravi Mehta,1500,West,Jeans,Clothing,PID139,9,2489.19,22402.71
INV20202,01-03-2024 02:00,Amit Shah,2758,North,Jeans,Clothing,PID106,8,1509.89,12079.12
INV20203,01-03-2024 03:00,Sneha Kulkarni,1743,Central,LED TV,Electronics,PID106,5,1515.31,7576.55
INV20204,01-03-2024 04:00,Priya Singh,3920,West,Laptop,Electronics,PID120,7,490.76,3435.32
INV20205,01-03-2024 05:00,Amit Shah,2457,West,LED TV,Electronics,PID108,2,851.99,1703.98
INV20206,01-03-2024 06:00,Karan Patel,3247,Central,Mobile Phone,Electronics,PID149,7,556.68,3896.76
INV20207,01-03-2024 07:00,Sneha Kulkarni,1550,West,LED TV,Electronics,PID144,5,2322.91,11614.55
INV20208,01-03-2024 08:00,Ravi Mehta,1199,East,Mobile Phone,Electronics,PID126,6,1213.98,7283.88
INV20209,01-03-2024 09:00,Priya Singh,2390,Central,LED TV,Electronics,PID147,9,958.69,8628.21
INV20210,01-03-2024 10:00,Arjun Desai,4742,Central,Laptop,Electronics,PID120,8,1859.83,14878.64
INV20211,01-03-2024 11:00,Sneha Kulkarni,1338,East,Mobile Phone,Electronics,PID104,2,932.62,1865.24
INV20212,01-03-2024 12:00,Ravi Mehta,2443,South,Jeans,Clothing,PID104,6,2183.28,13099.68
INV20213,01-03-2024 13:00,Priya Singh,1678,South,Laptop,Electronics,PID107,1,1721.63,1721.63
INV20214,01-03-2024 14:00,Sneha Kulkarni,3783,West,Laptop,Electronics,PID114,8,205.51,1644.08
INV20215,01-03-2024 15:00,Priya Singh,1276,Central,Rice Cooker,Home Appliances,PID112,1,1443.65,1443.65
INV20216,01-03-2024 16:00,Karan Patel,2814,East,T-Shirt,Clothing,PID132,2,2073.79,4147.58
INV20217,01-03-2024 17:00,Arjun Desai,1053,Central,T-Shirt,Clothing,PID143,4,2358.18,9432.72
INV20218,01-03-2024 18:00,Arjun Desai,1163,East,Rice Cooker,Home Appliances,PID146,2,826.59,1653.18
INV20219,01-03-2024 19:00,Arjun Desai,3702,South,Microwave,Home Appliances,PID131,5,800.18,4000.9
INV20220,01-03-2024 20:00,Priya Singh,2409,South,Washing Machine,Home Appliances,PID135,7,1409.53,9866.71
INV20221,01-03-2024 21:00,Arjun Desai,3123,West,Jeans,Clothing,PID148,7,139.81,978.67
INV20222,01-03-2024 22:00,Arjun Desai,3789,East,LED TV,Electronics,PID122,5,808.17,4040.85
INV20223,01-03-2024 23:00,Ravi Mehta,4909,South,T-Shirt,Clothing,PID133,3,1939.45,5818.35
INV20224,02-03-2024 00:00,Sneha Kulkarni,2005,North,Laptop,Electronics,PID117,5,2171.59,10857.95
INV20225,02-03-2024 01:00,Ravi Mehta,1421,South,LED TV,Electronics,PID111,4,1042.81,4171.24
INV20226,02-03-2024 02:00,Karan Patel,1576,Central,Laptop,Electronics,PID122,6,2299,13794
INV20227,02-03-2024 03:00,Neha Rao,2253,East,Jeans,Clothing,PID101,1,779.01,779.01
INV20228,02-03-2024 04:00,Amit Shah,2329,North,Laptop,Electronics,PID143,1,192.95,192.95
INV20229,02-03-2024 05:00,Priya Singh,1985,South,T-Shirt,Clothing,PID126,8,496.99,3975.92
INV20230,02-03-2024 06:00,Ravi Mehta,4188,South,LED TV,Electronics,PID149,6,2180.57,13083.42
INV20231,02-03-2024 07:00,Neha Rao,2263,East,LED TV,Electronics,PID130,9,2423.62,21812.58
INV20232,02-03-2024 08:00,Sneha Kulkarni,4926,North,Jeans,Clothing,PID147,1,1557.48,1557.48
INV20233,02-03-2024 09:00,Sneha Kulkarni,3553,East,T-Shirt,Clothing,PID121,7,1851.62,12961.34
INV20234,02-03-2024 10:00,Amit Shah,3816,South,Rice Cooker,Home Appliances,PID104,1,2103.16,2103.16
INV20235,02-03-2024 11:00,Sneha Kulkarni,2556,West,LED TV,Electronics,PID116,7,557.96,3905.72
INV20236,02-03-2024 12:00,Arjun Desai,2080,East,Mobile Phone,Electronics,PID142,7,1419.57,9936.99
INV20237,02-03-2024 13:00,Karan Patel,1658,South,Laptop,Electronics,PID106,8,2351.58,18812.64
INV20238,02-03-2024 14:00,Amit Shah,2052,East,Rice Cooker,Home Appliances,PID117,5,954.12,4770.6
INV20239,02-03-2024 15:00,Karan Patel,3481,South,Mobile Phone,Electronics,PID101,8,2477.3,19818.4
INV20240,02-03-2024 16:00,Priya Singh,3265,East,Washing Machine,Home Appliances,PID130,5,1793.46,8967.3
INV20241,02-03-2024 17:00,Karan Patel,1545,South,T-Shirt,Clothing,PID127,9,1712.97,15416.73
INV20242,02-03-2024 18:00,Priya Singh,3034,North,Washing Machine,Home Appliances,PID102,8,170.48,1363.84
INV20243,02-03-2024 19:00,Karan Patel,1848,Central,Rice Cooker,Home Appliances,PID108,7,124.73,873.11
INV20244,02-03-2024 20:00,Amit Shah,1465,Central,Microwave,Home Appliances,PID132,7,479.63,3357.41
INV20245,02-03-2024 21:00,Priya Singh,1565,East,Microwave,Home Appliances,PID127,3,2339.36,7018.08
INV20246,02-03-2024 22:00,Neha Rao,4615,South,T-Shirt,Clothing,PID127,6,2001.6,12009.6
INV20247,02-03-2024 23:00,Karan Patel,1503,Central,Rice Cooker,Home Appliances,PID117,6,1339.28,8035.68
INV20248,03-03-2024 00:00,Karan Patel,3435,Central,Laptop,Electronics,PID114,5,1279.47,6397.35
INV20249,03-03-2024 01:00,Sneha Kulkarni,2565,East,LED TV,Electronics,PID110,2,407.39,814.78
INV20250,03-03-2024 02:00,Arjun Desai,2374,East,Rice Cooker,Home Appliances,PID124,7,1028.24,7197.68
INV20251,03-03-2024 03:00,Karan Patel,4985,East,Jeans,Clothing,PID104,5,459.78,2298.9
INV20252,03-03-2024 04:00,Sneha Kulkarni,2348,West,Washing Machine,Home Appliances,PID140,2,753.81,1507.62
INV20253,03-03-2024 05:00,Karan Patel,3015,North,T-Shirt,Clothing,PID145,4,115.36,461.44
INV20254,03-03-2024 06:00,Ravi Mehta,1540,North,LED TV,Electronics,PID126,1,1016.96,1016.96
INV20255,03-03-2024 07:00,Sneha Kulkarni,2419,North,T-Shirt,Clothing,PID111,8,1709.39,13675.12
INV20256,03-03-2024 08:00,Amit Shah,2806,South,Microwave,Home Appliances,PID109,5,1749.44,8747.2
INV20257,03-03-2024 09:00,Amit Shah,3126,South,Jeans,Clothing,PID108,8,1099.52,8796.16
INV20258,03-03-2024 10:00,Priya Singh,3530,North,Laptop,Electronics,PID101,1,1850.7,1850.7
INV20259,03-03-2024 11:00,Neha Rao,3356,East,LED TV,Electronics,PID108,8,1118.29,8946.32
INV20260,03-03-2024 12:00,Neha Rao,1418,West,Rice Cooker,Home Appliances,PID146,5,2266.62,11333.1
INV20261,03-03-2024 13:00,Amit Shah,3282,North,Rice Cooker,Home Appliances,PID115,7,859.28,6014.96
INV20262,03-03-2024 14:00,Priya Singh,2459,East,Mobile Phone,Electronics,PID100,3,1546.16,4638.48
INV20263,03-03-2024 15:00,Amit Shah,1436,Central,Laptop,Electronics,PID120,3,345.1,1035.3
INV20264,03-03-2024 16:00,Sneha Kulkarni,2933,West,Washing Machine,Home Appliances,PID149,9,1300.33,11702.97
INV20265,03-03-2024 17:00,Ravi Mehta,4942,South,Laptop,Electronics,PID136,7,1008.43,7059.01
INV20266,03-03-2024 18:00,Priya Singh,3193,Central,Laptop,Electronics,PID138,6,716.83,4300.98
INV20267,03-03-2024 19:00,Ravi Mehta,3213,Central,Jeans,Clothing,PID100,4,861.18,3444.72
INV20268,03-03-2024 20:00,Karan Patel,1597,Central,Rice Cooker,Home Appliances,PID148,5,864.29,4321.45
INV20269,03-03-2024 21:00,Karan Patel,2189,East,T-Shirt,Clothing,PID146,8,1261.96,10095.68
INV20270,03-03-2024 22:00,Ravi Mehta,4638,North,Washing Machine,Home Appliances,PID139,1,2123.95,2123.95
INV20271,03-03-2024 23:00,Sneha Kulkarni,2418,Central,Microwave,Home Appliances,PID113,2,1269.13,2538.26
INV20272,04-03-2024 00:00,Ravi Mehta,4906,North,Jeans,Clothing,PID139,3,599.94,1799.82
